"","Student_ID","Semster_Name","Paper 1","Paper 2","Paper 3","Paper 4","Paper 5","Paper 6","Paper 7"
"24770","SID20178639","Sem_2",91,64,80,45,95,51,46
"24771","SID20178639","Sem_3",89,80,79,64,73,54,61
"24772","SID20178639","Sem_4",66,42,20,41,64,68,92
"24773","SID20178639","Sem_5",48,95,98,89,40,46,53
"24774","SID20178639","Sem_6",98,41,99,95,79,98,41
"24775","SID20178639","Sem_7",42,71,98,46,82,93,87
"24777","SID20178651","Sem_1",46,60,64,46,47,67,81
"24778","SID20178651","Sem_2",45,73,66,92,79,74,53
"24779","SID20178651","Sem_3",64,54,66,57,96,69,51
"24780","SID20178651","Sem_4",56,74,99,52,74,54,51
"24781","SID20178651","Sem_5",99,65,43,69,72,41,52
"24783","SID20178651","Sem_7",55,46,40,90,75,79,85
"24784","SID20178651","Sem_8",46,88,49,78,75,65,49
"24785","SID20178663","Sem_1",72,68,78,80,50,40,95
"24786","SID20178663","Sem_2",79,72,46,79,73,74,57
"24787","SID20178663","Sem_3",80,86,90,80,72,87,98
"24788","SID20178663","Sem_4",89,50,55,82,64,56,81
"24790","SID20178663","Sem_6",65,66,46,75,40,99,97
"24792","SID20178663","Sem_8",84,71,68,50,69,43,50
"24793","SID20178666","Sem_1",84,58,94,71,44,78,64
"24794","SID20178666","Sem_2",93,98,50,64,94,56,45
"24795","SID20178666","Sem_3",65,54,92,27,78,68,89
"24796","SID20178666","Sem_4",96,62,89,71,77,50,52
"24797","SID20178666","Sem_5",100,74,67,67,50,50,74
"24798","SID20178666","Sem_6",46,75,54,80,59,85,61
"24799","SID20178666","Sem_7",80,60,45,74,78,47,60
"24800","SID20178666","Sem_8",40,52,80,89,76,97,88
"24802","SID20178674","Sem_2",73,79,99,43,50,91,90
"24803","SID20178674","Sem_3",62,63,50,68,89,98,82
"24804","SID20178674","Sem_4",73,84,47,58,65,88,49
"24805","SID20178674","Sem_5",94,84,65,95,92,65,44
"24806","SID20178674","Sem_6",98,48,75,80,72,77,55
"24807","SID20178674","Sem_7",42,71,85,60,52,45,78
"24808","SID20178674","Sem_8",45,41,64,61,45,98,87
"24809","SID20178689","Sem_1",92,51,88,40,79,66,68
"24810","SID20178689","Sem_2",47,97,40,64,77,95,62
"24812","SID20178689","Sem_4",93,84,91,70,55,21,69
"24813","SID20178689","Sem_5",53,48,47,48,54,75,76
"24814","SID20178689","Sem_6",45,49,58,93,54,69,40
"24815","SID20178689","Sem_7",47,99,61,83,92,82,85
"24818","SID20178693","Sem_2",64,70,49,57,90,40,72
"24819","SID20178693","Sem_3",45,90,88,86,99,100,64
"24820","SID20178693","Sem_4",53,53,75,72,87,49,64
"24821","SID20178693","Sem_5",90,73,75,66,41,70,72
"24822","SID20178693","Sem_6",68,80,82,82,41,74,100
"24823","SID20178693","Sem_7",71,45,50,75,94,60,42
"24824","SID20178693","Sem_8",59,66,54,72,22,93,96
"24825","SID20178706","Sem_1",54,75,51,61,84,42,96
"24826","SID20178706","Sem_2",94,62,87,92,80,87,52
"24827","SID20178706","Sem_3",87,44,60,97,44,50,82
"24828","SID20178706","Sem_4",81,68,87,94,78,89,91
"24830","SID20178706","Sem_6",79,66,100,70,45,91,89
"24831","SID20178706","Sem_7",69,44,72,55,55,87,49
"24832","SID20178706","Sem_8",98,86,95,44,61,46,46
"24833","SID20178709","Sem_1",82,48,80,75,84,40,94
"24834","SID20178709","Sem_2",63,99,69,68,21,56,68
"24835","SID20178709","Sem_3",65,61,42,76,70,79,94
"24836","SID20178709","Sem_4",97,43,98,72,70,70,76
"24838","SID20178709","Sem_6",53,72,87,92,64,71,56
"24839","SID20178709","Sem_7",60,56,61,63,60,91,97
"24840","SID20178709","Sem_8",47,70,58,62,59,57,87
"24841","SID20178715","Sem_1",66,91,61,45,53,94,54
"24842","SID20178715","Sem_2",67,58,42,82,66,51,41
"24843","SID20178715","Sem_3",60,73,90,94,62,53,82
"24844","SID20178715","Sem_4",50,73,54,80,61,82,81
"24845","SID20178715","Sem_5",55,92,87,83,96,99,57
"24846","SID20178715","Sem_6",65,98,45,51,47,43,58
"24847","SID20178715","Sem_7",69,96,98,95,66,79,21
"24849","SID20178759","Sem_1",61,93,49,99,51,89,62
"24850","SID20178759","Sem_2",92,92,48,96,50,51,97
"24851","SID20178759","Sem_3",88,68,59,26,66,60,100
"24852","SID20178759","Sem_4",91,52,60,93,97,100,56
"24853","SID20178759","Sem_5",62,74,67,68,81,44,97
"24854","SID20178759","Sem_6",68,68,63,47,95,81,83
"24855","SID20178759","Sem_7",98,89,61,85,56,55,50
"24857","SID20178762","Sem_1",72,57,60,66,80,50,97
"24858","SID20178762","Sem_2",68,59,87,67,52,96,59
"24860","SID20178762","Sem_4",86,54,54,53,70,48,52
"24861","SID20178762","Sem_5",85,89,53,80,97,51,88
"24862","SID20178762","Sem_6",40,74,87,92,41,89,41
"24863","SID20178762","Sem_7",50,47,76,83,50,68,89
"24864","SID20178762","Sem_8",43,84,51,87,84,45,70
"24865","SID20178767","Sem_1",55,86,64,74,100,48,93
"24866","SID20178767","Sem_2",42,79,82,48,47,75,89
"24867","SID20178767","Sem_3",40,69,100,93,42,78,63
"24868","SID20178767","Sem_4",48,63,64,47,74,44,72
"24869","SID20178767","Sem_5",53,86,96,71,71,49,82
"24871","SID20178767","Sem_7",78,47,40,99,90,51,50
"24872","SID20178767","Sem_8",93,70,93,72,74,100,75
"24874","SID20178769","Sem_2",98,72,71,89,96,45,83
"24875","SID20178769","Sem_3",89,74,62,45,58,79,100
"24877","SID20178769","Sem_5",49,52,56,56,83,52,84
"24878","SID20178769","Sem_6",93,82,67,60,88,60,45
"24879","SID20178769","Sem_7",85,96,58,61,45,81,62
"24880","SID20178769","Sem_8",65,85,93,50,69,83,100
"24882","SID20178787","Sem_2",85,85,57,80,50,63,63
"24884","SID20178787","Sem_4",97,65,53,42,90,86,98
"24886","SID20178787","Sem_6",20,78,57,78,42,86,76
"24887","SID20178787","Sem_7",82,94,96,99,66,57,100
"24889","SID20178788","Sem_1",96,61,85,86,45,70,80
"24890","SID20178788","Sem_2",67,51,93,50,76,62,90
"24892","SID20178788","Sem_4",98,77,97,99,60,94,55
"24893","SID20178788","Sem_5",41,99,92,60,42,97,90
"24894","SID20178788","Sem_6",53,67,57,99,57,64,85
"24895","SID20178788","Sem_7",87,55,88,82,53,79,86
"24896","SID20178788","Sem_8",54,53,96,57,63,45,52
"24897","SID20178797","Sem_1",70,89,87,62,66,82,21
"24898","SID20178797","Sem_2",92,68,86,62,93,67,52
"24899","SID20178797","Sem_3",69,75,80,51,49,89,72
"24900","SID20178797","Sem_4",50,50,73,52,40,59,69
"24902","SID20178797","Sem_6",49,57,99,70,68,87,81
"24903","SID20178797","Sem_7",96,72,43,64,64,86,69
"24904","SID20178797","Sem_8",60,51,56,57,56,96,76
"24905","SID20178799","Sem_1",91,86,72,40,58,50,52
"24906","SID20178799","Sem_2",45,73,69,71,79,84,55
"24907","SID20178799","Sem_3",93,59,83,61,95,97,65
"24908","SID20178799","Sem_4",53,94,76,69,66,95,74
"24909","SID20178799","Sem_5",91,52,82,72,82,60,74
"24910","SID20178799","Sem_6",73,82,97,81,50,77,83
"24912","SID20178799","Sem_8",63,84,44,100,85,72,93
"24913","SID20178804","Sem_1",63,97,91,42,92,41,42
"24914","SID20178804","Sem_2",89,61,50,63,77,92,48
"24915","SID20178804","Sem_3",77,82,76,100,61,21,56
"24916","SID20178804","Sem_4",93,69,81,80,82,75,66
"24917","SID20178804","Sem_5",58,58,84,45,48,67,73
"24918","SID20178804","Sem_6",89,56,96,74,92,79,73
"24920","SID20178804","Sem_8",89,49,26,41,81,48,55
"24922","SID20178809","Sem_2",70,78,91,65,95,88,81
"24923","SID20178809","Sem_3",100,67,90,100,99,72,43
"24924","SID20178809","Sem_4",44,92,64,62,54,69,51
"24925","SID20178809","Sem_5",48,52,60,58,79,90,56
"24926","SID20178809","Sem_6",87,82,21,45,97,44,47
"24927","SID20178809","Sem_7",99,43,50,69,52,49,96
"24928","SID20178809","Sem_8",65,43,54,75,83,59,52
"24929","SID20178817","Sem_1",86,87,99,62,96,93,44
"24930","SID20178817","Sem_2",76,89,44,72,44,61,54
"24931","SID20178817","Sem_3",93,78,56,78,56,59,43
"24932","SID20178817","Sem_4",57,62,50,67,78,76,80
"24933","SID20178817","Sem_5",49,77,66,68,98,48,42
"24934","SID20178817","Sem_6",61,76,41,97,63,85,59
"24935","SID20178817","Sem_7",44,51,89,47,67,50,79
"24936","SID20178817","Sem_8",99,40,60,43,61,70,66
"24937","SID20178836","Sem_1",58,67,48,62,44,75,89
"24938","SID20178836","Sem_2",65,58,54,97,69,59,70
"24939","SID20178836","Sem_3",60,82,51,86,99,40,79
"24940","SID20178836","Sem_4",80,68,67,91,96,53,77
"24941","SID20178836","Sem_5",65,81,74,91,65,69,76
"24942","SID20178836","Sem_6",87,100,45,86,84,64,71
"24943","SID20178836","Sem_7",66,65,76,41,78,70,69
"24944","SID20178836","Sem_8",45,45,69,53,75,99,58
"24945","SID20178866","Sem_1",72,68,89,77,51,87,58
"24946","SID20178866","Sem_2",76,40,100,78,48,85,94
"24947","SID20178866","Sem_3",50,45,81,85,90,69,78
"24948","SID20178866","Sem_4",90,80,71,20,74,78,97
"24949","SID20178866","Sem_5",94,69,80,91,80,49,86
"24950","SID20178866","Sem_6",86,62,69,77,75,53,46
"24952","SID20178866","Sem_8",98,91,64,100,66,71,75
"24953","SID20178877","Sem_1",78,93,71,61,99,80,46
"24954","SID20178877","Sem_2",98,55,100,56,65,82,63
"24955","SID20178877","Sem_3",81,83,52,94,57,88,56
"24957","SID20178877","Sem_5",93,91,77,53,82,46,89
"24958","SID20178877","Sem_6",67,97,22,44,80,85,47
"24959","SID20178877","Sem_7",44,66,86,52,41,69,92
"24960","SID20178877","Sem_8",84,72,75,70,46,82,80
"24962","SID20178878","Sem_2",43,59,96,73,57,96,69
"24963","SID20178878","Sem_3",60,60,67,69,71,46,47
"24964","SID20178878","Sem_4",85,75,59,72,86,78,81
"24965","SID20178878","Sem_5",65,76,72,93,61,79,41
"24966","SID20178878","Sem_6",47,94,48,40,76,57,99
"24968","SID20178878","Sem_8",82,62,84,56,63,53,96
"24969","SID20178888","Sem_1",87,47,41,93,55,45,95
"24970","SID20178888","Sem_2",24,71,88,93,54,51,99
"24971","SID20178888","Sem_3",86,68,100,62,89,94,41
"24972","SID20178888","Sem_4",63,60,78,51,89,93,84
"24973","SID20178888","Sem_5",49,56,56,89,89,93,89
"24974","SID20178888","Sem_6",96,47,94,62,77,56,76
"24975","SID20178888","Sem_7",53,98,64,47,58,95,99
"24979","SID20178896","Sem_3",75,82,48,46,54,82,83
"24980","SID20178896","Sem_4",64,79,77,63,61,56,67
"24981","SID20178896","Sem_5",92,49,62,67,73,59,51
"24982","SID20178896","Sem_6",54,54,59,75,56,44,52
"24983","SID20178896","Sem_7",63,70,59,59,57,91,53
"24984","SID20178896","Sem_8",100,49,84,92,91,100,57
"24985","SID20178945","Sem_1",79,80,69,68,62,52,99
"24986","SID20178945","Sem_2",89,86,40,47,95,66,58
"24987","SID20178945","Sem_3",93,100,77,56,89,53,76
"24989","SID20178945","Sem_5",42,100,62,98,19,56,76
"24990","SID20178945","Sem_6",40,78,94,95,55,57,93
"24991","SID20178945","Sem_7",91,78,54,68,81,61,52
"24992","SID20178945","Sem_8",62,56,47,76,42,91,65
"24993","SID20178998","Sem_1",54,68,60,96,50,62,62
"24994","SID20178998","Sem_2",44,55,52,83,60,86,60
"24995","SID20178998","Sem_3",68,75,58,53,49,69,87
"24997","SID20178998","Sem_5",96,70,44,83,50,97,82
"24998","SID20178998","Sem_6",80,45,87,82,59,86,80
"24999","SID20178998","Sem_7",50,89,82,66,61,58,40
"25000","SID20178998","Sem_8",69,66,100,41,41,72,41
"25001","SID20179019","Sem_1",86,94,49,59,72,93,94
"25002","SID20179019","Sem_2",61,59,41,78,69,74,46
"25003","SID20179019","Sem_3",71,48,49,61,54,100,41
"25004","SID20179019","Sem_4",57,68,68,45,93,52,58
"25005","SID20179019","Sem_5",51,84,99,81,55,95,74
"25006","SID20179019","Sem_6",25,63,96,82,83,72,91
"25007","SID20179019","Sem_7",100,79,73,87,88,72,40
"25008","SID20179019","Sem_8",76,42,50,99,99,73,75
"25009","SID20179028","Sem_1",88,50,27,66,46,81,23
"25010","SID20179028","Sem_2",46,53,88,71,77,91,40
"25011","SID20179028","Sem_3",72,62,98,61,64,89,99
"25012","SID20179028","Sem_4",63,46,98,100,90,52,56
"25013","SID20179028","Sem_5",68,40,91,67,61,60,90
"25014","SID20179028","Sem_6",80,94,65,98,49,52,100
"25015","SID20179028","Sem_7",66,60,48,79,41,68,81
"25016","SID20179028","Sem_8",64,90,74,80,54,73,68
"25018","SID20179054","Sem_2",71,90,50,100,87,61,55
"25019","SID20179054","Sem_3",52,68,95,80,60,70,45
"25020","SID20179054","Sem_4",80,45,88,44,70,56,77
"25021","SID20179054","Sem_5",68,45,52,78,45,100,86
"25022","SID20179054","Sem_6",58,76,99,49,99,67,65
"25023","SID20179054","Sem_7",83,57,86,85,97,63,81
"25024","SID20179054","Sem_8",73,60,72,99,57,46,60
"25025","SID20179058","Sem_1",54,90,52,91,50,47,53
"25026","SID20179058","Sem_2",47,61,74,46,89,67,77
"25027","SID20179058","Sem_3",46,40,44,99,43,81,50
"25029","SID20179058","Sem_5",68,55,68,89,89,75,24
"25030","SID20179058","Sem_6",45,83,57,43,61,52,44
"25031","SID20179058","Sem_7",84,52,84,40,88,64,98
"25033","SID20179074","Sem_1",20,57,62,49,47,86,51
"25035","SID20179074","Sem_3",64,60,94,40,79,96,63
"25036","SID20179074","Sem_4",44,51,68,81,97,67,88
"25037","SID20179074","Sem_5",40,43,97,67,73,47,66
"25038","SID20179074","Sem_6",67,72,43,43,94,72,55
"25040","SID20179074","Sem_8",41,54,59,81,77,51,49
"25041","SID20179110","Sem_1",65,97,79,89,64,73,56
"25043","SID20179110","Sem_3",71,64,82,56,80,74,51
"25044","SID20179110","Sem_4",91,64,76,84,91,74,47
"25045","SID20179110","Sem_5",49,90,94,94,52,58,92
"25046","SID20179110","Sem_6",76,84,75,67,84,64,69
"25048","SID20179110","Sem_8",76,40,100,77,65,70,98
"25049","SID20179119","Sem_1",41,68,50,47,81,55,56
"25050","SID20179119","Sem_2",82,50,74,55,67,80,76
"25051","SID20179119","Sem_3",59,58,92,86,98,84,50
"25052","SID20179119","Sem_4",42,44,88,60,85,47,25
"25053","SID20179119","Sem_5",70,98,46,46,56,67,43
"25054","SID20179119","Sem_6",51,79,94,50,42,45,84
"25055","SID20179119","Sem_7",53,81,40,49,67,55,74
"25056","SID20179119","Sem_8",60,91,98,50,66,48,83
"25057","SID20179126","Sem_1",94,84,91,85,42,70,64
"25058","SID20179126","Sem_2",57,44,88,92,98,91,44
"25059","SID20179126","Sem_3",100,81,94,90,97,29,54
"25061","SID20179126","Sem_5",56,85,91,69,60,60,86
"25062","SID20179126","Sem_6",91,74,80,55,81,55,92
"25065","SID20179139","Sem_1",42,86,59,70,70,72,78
"25066","SID20179139","Sem_2",64,81,99,80,53,91,96
"25067","SID20179139","Sem_3",51,85,70,47,82,61,74
"25068","SID20179139","Sem_4",50,47,54,52,56,63,79
"25069","SID20179139","Sem_5",57,49,55,86,84,75,58
"25070","SID20179139","Sem_6",62,66,76,55,50,43,68
"25071","SID20179139","Sem_7",81,91,94,83,42,79,97
"25073","SID20179163","Sem_1",53,71,56,46,76,100,94
"25074","SID20179163","Sem_2",62,82,87,81,88,80,27
"25075","SID20179163","Sem_3",94,81,47,62,49,87,75
"25076","SID20179163","Sem_4",90,41,55,86,48,48,87
"25078","SID20179163","Sem_6",94,83,95,60,79,74,53
"25079","SID20179163","Sem_7",80,89,96,71,66,42,88
"25080","SID20179163","Sem_8",62,100,44,57,72,95,67
"25081","SID20179176","Sem_1",78,71,91,55,66,48,55
"25082","SID20179176","Sem_2",80,43,89,51,84,70,61
"25083","SID20179176","Sem_3",100,76,68,98,65,76,82
"25084","SID20179176","Sem_4",98,70,69,89,64,50,100
"25085","SID20179176","Sem_5",99,53,69,68,87,55,91
"25086","SID20179176","Sem_6",41,49,74,62,86,74,98
"25087","SID20179176","Sem_7",76,79,73,94,73,45,99
"25088","SID20179176","Sem_8",71,45,60,90,67,40,97
"25089","SID20179212","Sem_1",62,56,70,65,48,54,69
"25090","SID20179212","Sem_2",62,89,94,54,55,59,57
"25091","SID20179212","Sem_3",77,80,90,48,48,53,74
"25092","SID20179212","Sem_4",99,89,72,49,53,50,64
"25093","SID20179212","Sem_5",85,49,99,69,49,56,59
"25094","SID20179212","Sem_6",65,46,45,40,52,91,51
"25096","SID20179212","Sem_8",78,54,64,75,68,69,59
"25097","SID20179236","Sem_1",64,60,42,89,78,40,40
"25099","SID20179236","Sem_3",86,54,45,88,70,61,92
"25100","SID20179236","Sem_4",72,58,73,79,53,61,99
"25101","SID20179236","Sem_5",97,91,82,85,43,92,97
"25102","SID20179236","Sem_6",82,51,57,49,45,45,92
"25103","SID20179236","Sem_7",45,67,65,56,94,98,97
"25104","SID20179236","Sem_8",59,61,87,93,70,48,77
"25105","SID20179280","Sem_1",79,100,96,49,77,45,67
"25107","SID20179280","Sem_3",82,75,93,86,72,60,93
"25108","SID20179280","Sem_4",99,79,83,52,82,100,79
"25109","SID20179280","Sem_5",67,45,56,46,62,84,46
"25110","SID20179280","Sem_6",75,75,46,86,27,42,85
"25111","SID20179280","Sem_7",57,91,76,91,88,45,42
"25113","SID20179287","Sem_1",98,56,59,45,62,48,28
"25114","SID20179287","Sem_2",69,83,51,89,64,47,58
"25115","SID20179287","Sem_3",67,74,65,74,57,78,92
"25116","SID20179287","Sem_4",64,56,48,80,73,70,58
"25117","SID20179287","Sem_5",98,68,59,56,56,83,75
"25118","SID20179287","Sem_6",62,45,82,62,62,99,73
"25119","SID20179287","Sem_7",91,69,41,87,41,63,47
"25120","SID20179287","Sem_8",46,68,49,57,54,57,78
"25121","SID20179288","Sem_1",67,47,70,55,57,59,68
"25122","SID20179288","Sem_2",57,58,89,80,68,73,65
"25123","SID20179288","Sem_3",47,85,73,75,49,82,63
"25124","SID20179288","Sem_4",43,58,98,62,83,98,55
"25125","SID20179288","Sem_5",42,48,76,48,87,84,82
"25126","SID20179288","Sem_6",77,73,90,99,51,61,54
"25127","SID20179288","Sem_7",61,84,80,86,47,62,100
"25129","SID20179304","Sem_1",58,67,56,52,84,85,49
"25130","SID20179304","Sem_2",83,44,96,66,72,49,68
"25131","SID20179304","Sem_3",51,57,91,64,89,68,91
"25132","SID20179304","Sem_4",76,62,100,84,63,78,56
"25133","SID20179304","Sem_5",94,52,96,100,43,71,67
"25134","SID20179304","Sem_6",55,83,66,65,56,89,59
"25135","SID20179304","Sem_7",67,47,84,56,51,59,90
"25136","SID20179304","Sem_8",83,67,46,40,94,40,86
"25137","SID20179314","Sem_1",77,81,85,92,84,85,41
"25138","SID20179314","Sem_2",74,58,96,95,95,83,82
"25139","SID20179314","Sem_3",74,53,89,96,49,45,44
"25140","SID20179314","Sem_4",78,83,96,71,100,78,55
"25141","SID20179314","Sem_5",85,90,83,82,51,42,75
"25142","SID20179314","Sem_6",63,78,58,61,80,57,93
"25143","SID20179314","Sem_7",83,66,99,55,44,76,59
"25144","SID20179314","Sem_8",55,70,45,45,77,79,46
"25146","SID20179369","Sem_2",55,44,49,57,92,89,70
"25147","SID20179369","Sem_3",94,56,86,94,63,93,45
"25148","SID20179369","Sem_4",88,44,60,63,61,71,90
"25149","SID20179369","Sem_5",80,47,86,56,89,74,42
"25150","SID20179369","Sem_6",93,85,92,82,46,61,45
"25151","SID20179369","Sem_7",94,95,86,98,43,63,46
"25153","SID20179414","Sem_1",62,96,57,93,60,90,56
"25154","SID20179414","Sem_2",74,40,75,56,65,95,98
"25155","SID20179414","Sem_3",46,74,84,97,96,64,48
"25156","SID20179414","Sem_4",80,93,52,52,61,25,94
"25157","SID20179414","Sem_5",58,61,78,40,42,84,97
"25158","SID20179414","Sem_6",85,95,83,46,78,60,49
"25159","SID20179414","Sem_7",43,97,70,86,88,85,82
"25160","SID20179414","Sem_8",51,58,85,44,98,69,89
"25161","SID20179428","Sem_1",63,45,65,49,100,90,61
"25162","SID20179428","Sem_2",94,68,94,65,74,72,49
"25163","SID20179428","Sem_3",65,50,48,85,94,42,67
"25164","SID20179428","Sem_4",88,95,73,52,80,79,72
"25165","SID20179428","Sem_5",95,72,73,89,72,58,50
"25166","SID20179428","Sem_6",65,45,50,72,81,83,60
"25167","SID20179428","Sem_7",78,74,77,97,49,61,76
"25168","SID20179428","Sem_8",76,60,90,64,40,51,77
"25169","SID20179433","Sem_1",72,48,60,80,94,62,85
"25170","SID20179433","Sem_2",41,71,94,48,59,69,75
"25171","SID20179433","Sem_3",72,67,71,91,88,46,54
"25172","SID20179433","Sem_4",100,80,89,68,67,59,96
"25173","SID20179433","Sem_5",97,91,98,53,63,90,60
"25174","SID20179433","Sem_6",60,90,83,43,72,91,77
"25175","SID20179433","Sem_7",86,97,80,65,81,51,75
"25176","SID20179433","Sem_8",55,80,96,52,100,85,63
"25177","SID20179441","Sem_1",78,46,57,48,75,73,42
"25178","SID20179441","Sem_2",53,75,67,84,76,72,69
"25179","SID20179441","Sem_3",44,47,69,46,98,51,65
"25180","SID20179441","Sem_4",57,43,62,98,77,73,70
"25181","SID20179441","Sem_5",53,47,49,97,69,83,68
"25182","SID20179441","Sem_6",96,43,91,93,93,48,72
"25183","SID20179441","Sem_7",88,100,80,93,86,60,58
"25184","SID20179441","Sem_8",40,40,54,74,88,48,90
"25185","SID20179449","Sem_1",52,90,93,60,55,55,98
"25186","SID20179449","Sem_2",29,89,87,73,44,91,64
"25187","SID20179449","Sem_3",73,82,48,85,58,83,72
"25188","SID20179449","Sem_4",56,52,98,41,79,61,47
"25189","SID20179449","Sem_5",52,90,87,95,49,59,75
"25190","SID20179449","Sem_6",95,75,93,80,97,40,96
"25191","SID20179449","Sem_7",52,66,62,52,84,62,79
"25192","SID20179449","Sem_8",93,96,49,87,51,46,61
"25194","SID20179451","Sem_2",57,87,55,96,67,65,83
"25195","SID20179451","Sem_3",72,24,57,61,40,49,93
"25196","SID20179451","Sem_4",28,82,95,60,95,80,75
"25197","SID20179451","Sem_5",75,72,58,80,91,80,25
"25199","SID20179451","Sem_7",51,91,63,58,42,90,53
"25200","SID20179451","Sem_8",64,66,79,52,51,51,100
"25201","SID20179496","Sem_1",93,81,100,84,48,87,56
"25202","SID20179496","Sem_2",43,95,51,86,59,55,42
"25203","SID20179496","Sem_3",76,90,67,43,75,75,53
"25204","SID20179496","Sem_4",89,96,53,86,89,58,97
"25205","SID20179496","Sem_5",84,86,66,63,59,89,65
"25206","SID20179496","Sem_6",91,44,96,63,53,43,62
"25208","SID20179496","Sem_8",64,52,95,66,88,77,83
"25210","SID20179498","Sem_2",89,60,60,78,47,71,20
"25211","SID20179498","Sem_3",58,60,69,53,79,95,60
"25213","SID20179498","Sem_5",96,68,95,57,44,87,86
"25214","SID20179498","Sem_6",99,42,67,92,89,79,87
"25215","SID20179498","Sem_7",69,70,44,70,44,56,47
"25216","SID20179498","Sem_8",53,52,86,97,55,68,52
"25217","SID20179500","Sem_1",49,44,88,92,91,58,47
"25218","SID20179500","Sem_2",27,90,45,86,88,44,60
"25219","SID20179500","Sem_3",95,42,92,45,65,53,61
"25220","SID20179500","Sem_4",63,54,40,80,70,46,69
"25221","SID20179500","Sem_5",98,66,63,69,52,48,66
"25222","SID20179500","Sem_6",42,99,49,100,63,51,90
"25223","SID20179500","Sem_7",68,55,50,71,70,40,71
"25224","SID20179500","Sem_8",57,98,90,99,78,68,64
"25225","SID20179501","Sem_1",73,77,66,83,84,97,100
"25226","SID20179501","Sem_2",56,59,44,41,54,78,66
"25227","SID20179501","Sem_3",71,63,85,47,92,87,91
